price_rub,statezip,sqrtmetres_living,sqrtmetres_lot,bedrooms,bathrooms,floors,view,condition,yr_built,sqrtmetres_above,sqrtmetres_basement
56760000,59,122.628,534.175,3,1.75,1.5,0,5,1918,122.628,0
29885000,41,228.534,682.8149999999999,4,2.5,2,0,3,1989,228.534,0
25623700,35,115.196,1003.3199999999999,3,2,1,0,3,1967,115.196,0
21070000,55,117.054,739.8556,3,1.5,1,0,4,1955,117.054,0
46715200,24,261.978,1449.24,6,2.25,1.5,2,5,1940,183.013,78.965
107500000,57,354.878,2245.0214,4,3.25,2,1,4,1990,307.49899999999997,47.379
35556700,37,143.066,149.9406,3,2.5,3,0,3,2008,136.563,6.503
36507000,02,135.634,715.3299999999999,3,1.75,1,0,3,1979,135.634,0
19780000,49,129.131,1486.3999999999999,3,1,1,0,4,1960,129.131,0
79980000,08,245.256,379.032,3,3.25,2,0,3,1912,170.936,74.32
30014000,29,147.71099999999998,893.698,3,1.75,1,0,3,1988,147.71099999999998,0
71810000,37,177.439,646.584,4,2,1.5,0,5,1941,177.439,0
43000000,37,130.989,111.20129999999999,3,1.75,3,0,3,2012,130.989,0
42914000,04,103.119,88.9053,2,1.5,2,0,3,2005,86.39699999999999,16.721999999999998
27687700,46,79.89399999999999,118.63329999999999,2,1.25,2,0,3,2007,79.89399999999999,0
42484000,54,214.599,439.3241,3,2.5,2,0,3,2011,214.599,0
37990500,37,94.758,98.47399999999999,2,1.5,3,0,3,2008,94.758,0
37668000,04,91.042,109.5291,2,1,2,0,3,2010,91.042,0
84710000,27,392.967,3508.7401,4,2.25,2,0,3,1989,392.967,0
30272000,29,152.356,1026.545,3,2.25,1,0,4,1972,152.356,0
72231400,51,353.949,1262.6968,4,3.5,1,1,3,2013,237.82399999999998,116.125
65790000,28,259.191,1005.0851,4,2.75,2,0,3,1996,259.191,0
39560000,21,162.575,510.95,4,1.75,1.5,0,5,1926,97.545,65.03
19307000,82,132.847,776.1795,4,1,1.5,0,4,1983,132.847,0
21844000,76,171.86499999999998,427.06129999999996,3,2.5,2,0,3,2003,171.86499999999998,0
21930000,69,89.184,2667.8093,2,1,1,0,4,1984,89.184,0
52460000,27,230.392,4208.5558,3,3,1,0,4,1976,150.498,79.89399999999999
79120000,09,348.375,1024.2224999999999,4,3,2,0,3,1976,348.375,0
34615000,41,241.54,1110.2478999999998,4,2.5,2,0,3,1988,241.54,0
51944000,20,209.95399999999998,720.2537,4,2.5,2,0,3,1989,209.95399999999998,0
48590000,07,229.463,691.8263,4,2.25,2,0,3,1984,229.463,0
38270000,46,153.285,557.4,4,2,1,0,5,1959,92.89999999999999,60.385
16770000,66,66.88799999999999,1672.2,2,1,1,0,3,1950,66.88799999999999,0
23650000,25,129.131,4483.0752999999995,3,1.5,1,0,3,1922,129.131,0
33282000,28,134.2405,149.1974,3,2.25,2,0,3,2003,120.77,13.4705
42140000,23,170.936,306.57,2,1,1.5,0,4,1910,104.97699999999999,65.959
43430000,32,195.09,541.0495999999999,3,2.5,2,2,3,1999,195.09,0
26101000,22,98.47399999999999,972.1056,3,1.5,1,0,4,1973,98.47399999999999,0
23220000,116,139.35,588.7073,3,1.5,1,0,5,1953,139.35,0
27778000,35,183.013,670.0876999999999,4,2.75,1,0,3,1977,108.693,74.32
32852000,37,130.989,116.4037,3,3.25,3,0,3,2005,130.989,0
24080000,49,203.451,1341.3831,4,2,1,0,4,1977,109.622,93.829
22360000,41,178.368,750.1675,3,2,1,0,4,1969,140.279,38.089
17329000,65,107.764,772.928,3,1,1,0,4,1959,107.764,0
46139000,64,185.79999999999998,371.59999999999997,4,1.75,1.5,0,5,1926,134.70499999999998,51.095
21328000,49,200.9427,546.5307,4,3,2,0,3,2006,200.9427,0
45752000,28,323.292,5341.657099999999,5,3,1,0,4,1976,217.386,105.90599999999999
49880000,54,263.836,582.2972,4,2.5,2,0,3,1998,263.836,0
39818000,38,106.835,408.76,2,1,1,0,4,1905,106.835,0
63855000,36,287.99,350.51169999999996,4,2.75,2,0,3,1919,185.79999999999998,102.19
22360000,65,131.918,1379.565,3,2.5,1,0,4,1963,94.758,37.16
50740000,27,225.74699999999999,3018.8784,4,2.25,1,0,3,1993,225.74699999999999,0
26832000,61,179.297,692.2908,4,2.25,1,0,3,1984,132.847,46.449999999999996
48676000,02,154.214,942.006,3,2.25,1,0,4,1980,127.273,26.941
43993730,01,130.06,677.5197,3,2,1,0,4,1963,130.06,0
50138000,34,247.114,371.59999999999997,4,2.5,2,0,3,2001,247.114,0
24940000,49,185.79999999999998,1235.57,4,2.5,1,0,4,1968,111.47999999999999,74.32
26754600,26,197.87699999999998,750.4462,4,2.25,1,0,4,1977,128.202,69.675
27950000,116,125.60079999999999,157.3726,3,2.25,3,0,3,2007,125.60079999999999,0
42251800,09,162.575,1053.4859999999999,3,1.75,1,1,4,1987,120.77,41.805
27090000,24,215.528,752.49,5,1.75,1,0,4,1956,107.764,107.764
30960000,26,131.918,7607.766799999999,2,1,1,0,3,1956,109.622,22.296
28380000,35,180.226,351.5336,4,2.5,2,0,3,2003,180.226,0
41404700,21,130.989,445.91999999999996,3,2,1,0,3,1940,130.989,0
20205700,58,126.344,924.1691999999999,3,1,1,0,3,1977,126.344,0
21586000,06,113.338,673.525,3,1.75,1,0,3,1962,113.338,0
67252000,78,262.907,1890.0504999999998,4,2.5,2,0,3,1979,183.94199999999998,78.965
71638000,30,351.162,957.6132,4,2.75,2,0,3,1999,351.162,0
46655000,11,216.457,1327.4480999999998,4,2.5,2,0,4,1978,216.457,0
73186000,34,330.724,9967.241,3,2.5,2,0,3,1987,330.724,0
27950000,60,136.563,6577.32,4,1.5,1,0,3,1976,136.563,0
35690000,60,284.274,4532.3123,4,2.25,2,0,3,1992,284.274,0
21715000,116,95.687,569.1983,3,1,1,0,3,1947,81.752,13.934999999999999
39990000,41,179.297,896.7637,4,2.5,1,0,4,1968,179.297,0
28973400,45,165.362,11209.4069,3,1.75,1,0,4,1979,165.362,0
19350000,05,185.79999999999998,854.8657999999999,3,2.5,2,0,4,1992,185.79999999999998,0
23220000,29,157.001,890.2606999999999,3,2,1,0,4,1969,157.001,0
46096000,03,120.77,502.86769999999996,3,1.75,1.5,0,3,1925,120.77,0
50310000,75,222.95999999999998,2717.5108,4,3.25,2,0,4,1982,222.95999999999998,0
38270000,03,106.835,616.2986,2,2,1,0,3,1940,79.89399999999999,26.941
27520000,26,214.599,695.821,4,2.25,2,0,3,1980,214.599,0
66211400,59,253.617,283.0663,4,3.5,2,0,3,2006,222.95999999999998,30.657
47902000,54,263.836,418.05,4,2.5,2,0,3,2012,263.836,0
18232000,55,94.758,141.67249999999999,2,1.5,2,0,3,2004,94.758,0
32336000,37,124.48599999999999,128.5736,3,2,3,0,3,2008,124.48599999999999,0
27864000,21,92.71419999999999,83.9816,3,2.25,2,0,3,2007,74.13419999999999,18.58
47291400,52,284.274,651.6935,5,2.75,1,0,5,1979,148.64,135.634
27520000,05,197.87699999999998,647.4200999999999,3,2.5,2,0,3,2003,197.87699999999998,0
75250000,37,234.108,557.4,4,2,1,0,3,1921,130.06,104.048
22790000,61,180.226,885.6157,4,1,1,0,3,1962,100.332,79.89399999999999
33965700,118,125.41499999999999,116.125,3,2.5,3,0,3,2006,117.98299999999999,7.4319999999999995
72455000,36,200.664,492.1842,4,2.5,2.5,0,4,1902,200.664,0
31648000,118,127.273,125.41499999999999,3,2.5,2,0,3,2007,93.829,33.443999999999996
76110000,08,262.907,464.5,4,2.5,2,0,3,1995,262.907,0
38979156,20,186.72899999999998,212.4623,3,2.5,2,0,3,2014,129.131,57.598
79722000,78,306.57,1123.161,4,2.75,2,0,3,1953,306.57,0
42140000,38,114.267,129.2239,2,2.5,2,0,3,2004,80.823,33.443999999999996
29326000,07,159.78799999999998,661.3551,3,1.5,1.5,0,4,1952,159.78799999999998,0
20210000,64,75.249,227.6979,1,1,1,0,5,1941,75.249,0
77400000,40,436.63,3568.4748,4,3.25,2,0,3,1978,317.71799999999996,118.91199999999999
21930000,64,113.338,232.25,2,1,1,0,3,1910,71.533,41.805
135450000,78,339.085,1871.935,5,2.75,1,0,4,1975,219.244,119.841
75391900,57,201.593,1161.9932,3,3.25,1.5,0,5,1928,153.285,48.308
30100000,42,84.539,418.05,2,1,1.5,0,4,1906,84.539,0
64500000,13,276.842,457.99699999999996,4,2.5,2,0,3,2000,268.481,8.360999999999999
50052000,21,196.94799999999998,431.98499999999996,4,1.75,1,1,3,1951,110.551,86.39699999999999
113090000,37,321.43399999999997,371.3213,4,3.5,2,0,3,2004,237.82399999999998,83.61
32035000,66,230.392,937.361,5,3,1,0,3,2004,120.77,109.622
35260000,05,204.38,1571.9609,3,2.25,2,0,3,1987,204.38,0
30960000,10,160.71699999999998,510.95,4,2,1,0,5,1943,93.829,66.88799999999999
19350000,35,91.97099999999999,744.3148,3,1,1,0,4,1966,91.97099999999999,0
55642000,09,282.416,639.8023,4,2.5,2,0,3,1999,282.416,0
15910000,82,127.273,786.8629999999999,3,1.5,1,0,4,1961,127.273,0
28810000,35,180.226,457.7183,3,2.5,2,0,3,2004,180.226,0
18060000,42,96.616,245.5347,3,2.5,2,0,3,2004,66.88799999999999,29.727999999999998
44892000,19,167.22,801.0767,4,2.25,1,0,4,1980,126.344,40.876
66220000,36,159.78799999999998,464.5,3,1.75,1,0,3,1954,159.78799999999998,0
42995700,03,91.042,592.702,3,1,1,0,3,1941,70.604,20.438
64586000,02,288.919,570.5918,4,2.5,2,0,3,2004,288.919,0
28380000,48,195.09,716.7235,5,3,1,0,3,2013,116.125,78.965
39990000,19,187.658,1055.1581999999999,3,1.5,1,0,4,1956,110.551,77.107
73100000,57,218.315,1106.8106,4,1.75,1,0,4,1961,218.315,0
81485000,57,305.64099999999996,1145.3641,4,2.25,1.5,0,4,1968,305.64099999999996,0
25972000,05,202.522,725.8276999999999,5,2.25,2,0,3,1986,202.522,0
43000000,23,119.841,123.92859999999999,2,2.25,3,0,3,2007,119.841,0
17286000,76,135.634,905.775,3,1,1,0,4,1969,135.634,0
22790000,34,119.841,262.7212,2,1,2,0,3,2008,119.841,0
74845800,37,218.315,292.635,4,2.5,1.5,0,4,1910,157.001,61.314
29154000,07,100.332,752.49,3,1,1,0,4,1955,100.332,0
59340000,20,248.04299999999998,1250.7127,4,2.5,2,0,4,1989,248.04299999999998,0
67768000,28,341.872,535.0110999999999,4,3.25,2,0,3,2003,263.836,78.036
27113650,116,133.77599999999998,746.9159999999999,3,1.75,1,0,3,1951,89.184,44.592
43430000,36,180.226,445.91999999999996,4,1.75,1,0,5,1922,95.687,84.539
31648000,75,118.91199999999999,919.5242,3,1,1,0,3,1968,118.91199999999999,0
81485000,24,276.842,2521.6776,3,2.75,1.5,2,5,1917,202.522,74.32
13416000,17,90.113,797.082,3,1,1,0,3,1959,90.113,0
52460000,118,196.019,464.5,4,3,1.5,2,4,1930,152.356,43.663
36120000,02,137.492,127.1801,2,2.5,3,0,3,2009,137.492,0
16512000,24,65.03,979.1659999999999,2,1,1,0,3,1953,65.03,0
78260000,03,250.82999999999998,568.548,3,2,1,0,4,1962,125.41499999999999,125.41499999999999
115790400,78,314.002,1859.9508999999998,5,1.75,1,0,4,1963,157.001,157.001
72240000,62,241.54,255.475,4,2.75,1.5,0,3,1936,150.498,91.042
25800000,43,126.344,752.49,2,1.75,1,0,3,1975,79.89399999999999,46.449999999999996
43430000,22,258.262,591.6800999999999,4,2.5,1,0,3,1978,147.71099999999998,110.551
9460000,05,116.125,4936.9847,3,1,1,0,5,1945,116.125,0
64156000,13,243.398,831.4549999999999,3,2.5,2,0,3,1992,243.398,0
18146000,24,125.41499999999999,707.898,3,1.5,1,0,5,1941,125.41499999999999,0
58050000,23,222.95999999999998,310.286,4,3,1,0,4,1964,111.47999999999999,111.47999999999999
63141200,23,256.404,464.5,4,2.5,1.5,0,5,1928,156.072,100.332
54180000,33,164.433,557.4,4,2,2,0,5,1911,164.433,0
108704000,78,324.221,851.8929999999999,4,3.75,2,0,3,2012,324.221,0
25929000,118,77.107,123.83569999999999,2,1.5,2,0,3,2005,77.107,0
31734000,59,91.042,83.1455,2,2.5,2,0,3,2009,62.242999999999995,28.799
54610000,37,145.853,133.1257,3,2.5,3,0,3,2010,145.853,0
88914368,02,303.783,481.8723,4,3.25,2,0,3,2014,288.919,14.863999999999999
32938000,05,200.664,578.1166999999999,4,2.5,2,0,3,2010,200.664,0
90300000,19,304.712,1021.9,4,3.75,2,0,3,2008,215.528,89.184
39130000,35,312.144,713.9365,4,2.5,2,0,3,2001,312.144,0
70511400,02,292.635,661.3551,5,2.75,2,0,3,2013,292.635,0
53750000,36,168.149,171.49339999999998,3,3.5,2,0,4,2009,133.77599999999998,34.373
55986000,09,254.546,663.3059999999999,4,2.5,2,0,3,1993,254.546,0
65102000,20,296.351,490.79069999999996,3,3.25,2,0,3,2007,296.351,0
39560000,54,218.315,970.805,3,2.25,1,0,3,1977,129.131,89.184
22991670,41,233.179,758.5285,4,2.25,1,0,4,1972,149.569,83.61
45580000,34,156.072,459.85499999999996,2,2,1,0,3,2006,156.072,0
38657000,55,164.433,614.069,3,2,1,0,4,1954,89.184,75.249
24854000,51,101.261,679.5635,3,1,1,0,5,1981,101.261,0
32078000,63,278.7929,530.459,5,2.5,2,0,3,2006,278.7929,0
45150000,21,227.605,426.5039,5,3,2,0,3,1994,227.605,0
66822000,28,335.36899999999997,5543.9933,3,3.25,2,0,3,2003,226.676,108.693
47300000,40,209.025,696.75,4,2,1,0,5,1956,111.47999999999999,97.545
44978000,01,115.196,718.5815,3,1.5,1,0,4,1957,115.196,0
54008000,03,209.95399999999998,557.4,4,2,1,0,3,1958,132.847,77.107
49966000,02,194.161,758.4356,4,1.75,1,0,4,1963,99.40299999999999,94.758
21070000,48,187.658,734.0957999999999,5,1.75,1,0,3,1962,113.338,74.32
35690000,68,182.084,464.5,3,1.75,1,0,5,1911,91.042,91.042
162970000,78,289.848,1548.8288,5,2.25,2,0,4,1969,289.848,0
19350000,63,116.125,696.75,3,1.5,1,0,3,1967,116.125,0
24682000,45,138.421,891.8399999999999,3,2.25,1,0,4,1987,108.693,29.727999999999998
68731200,14,268.481,220.173,6,3,2.5,0,3,1906,212.74099999999999,55.739999999999995
20635700,49,176.51,3148.1951999999997,3,1,1.5,0,4,1942,176.51,0
50826000,36,156.072,222.95999999999998,3,1.75,1,0,5,1922,80.823,75.249
60200000,01,188.587,780.1741999999999,3,2.5,2,0,4,1975,188.587,0
40850000,35,347.44599999999997,808.23,4,2.5,1,0,3,2004,209.95399999999998,137.492
49450000,42,146.78199999999998,1091.575,3,1.75,1,0,4,1951,109.622,37.16
66306000,36,165.362,568.548,3,2.25,1.5,0,4,1927,129.131,36.231
13330000,42,84.539,578.9528,2,1,1,0,3,1943,84.539,0
55470000,01,161.646,1277.375,3,2.5,2,0,4,1975,161.646,0
39904000,55,315.86,833.313,5,2.5,1,0,4,1959,157.93,157.93
90300000,30,408.76,1544.4624999999999,4,3.25,2,0,3,2003,408.76,0
30100000,69,186.72899999999998,1328.2842,3,2.5,2,0,3,1977,186.72899999999998,0
50826000,27,251.759,3546.922,4,2.25,2,0,4,1977,251.759,0
61662000,21,121.699,360.452,3,1.5,1,0,3,1956,101.261,20.438
19350000,70,181.155,1166.7311,4,1.5,1.5,0,3,1939,181.155,0
19350000,48,96.616,607.1015,3,1,1,0,3,1947,96.616,0
29670000,22,101.261,668.88,3,1.75,1,0,3,1968,101.261,0
19780000,55,60.385,497.94399999999996,2,0.75,1,0,4,1931,60.385,0
33110000,52,137.492,613.14,3,2,1,2,3,1943,68.746,68.746
7740000,22,73.39099999999999,245.256,2,1,1,0,3,1973,73.39099999999999,0
73960000,78,330.724,1032.9551,4,2.5,1,2,3,1986,212.74099999999999,117.98299999999999
58050000,51,278.7,515.4091999999999,4,2.5,2,0,3,2006,278.7,0
67080000,57,217.386,974.9855,3,1.75,1,0,4,1967,217.386,0
31820000,07,153.285,766.7966,3,1.75,1,0,5,1951,98.47399999999999,54.811
57190000,23,180.226,540.678,3,2,1.5,0,5,1944,106.835,73.39099999999999
58050000,02,316.789,891.8399999999999,5,3,1,0,4,1968,173.72299999999998,143.066
53320000,37,158.85899999999998,376.245,3,1,1.5,0,3,1909,158.85899999999998,0
95030000,62,254.546,371.59999999999997,4,1.5,2,0,5,1905,179.297,75.249
38700000,59,116.125,82.8668,3,2.75,2,0,3,2010,96.616,19.509
38700000,76,227.605,3918.522,3,2.25,1,0,4,1978,227.605,0
45580000,40,157.001,760.851,3,1.75,1,0,4,1958,157.001,0
54610000,11,181.155,1237.4279999999999,4,1.75,1,0,4,1969,127.273,53.882
49880000,01,212.74099999999999,661.9125,5,2,1,0,3,1964,110.551,102.19
133300000,57,313.073,1621.8482,5,3.25,1,2,5,1982,185.79999999999998,127.273
24510000,24,101.261,802.656,3,1,1,0,4,1973,101.261,0
32250000,24,110.551,881.2493999999999,3,1,1,0,4,1953,110.551,0
120400000,57,327.937,736.1396,5,4.25,2,0,3,2001,327.937,0
48160000,37,133.77599999999998,464.5,3,1,2,0,3,1910,133.77599999999998,0
34830000,07,202.522,1256.8441,4,1.75,1,0,3,1956,101.261,101.261
35518000,64,130.989,557.4,4,1,1,0,3,1925,75.249,55.739999999999995
24733600,49,181.155,766.5178999999999,3,2.5,2,0,3,1990,181.155,0
144480000,57,451.49399999999997,2203.8667,5,3.25,2,2,4,1989,354.878,96.616
19350000,49,154.214,669.809,3,1,1,0,3,1963,102.19,52.024
27434000,27,129.131,1191.2567,3,1,1,0,4,1968,129.131,0
27735000,45,125.41499999999999,1319.1799999999998,3,2,1,0,3,1989,125.41499999999999,0
49020000,03,142.137,501.75289999999995,3,2,1,0,4,1937,142.137,0
39990000,03,117.98299999999999,474.90479999999997,3,1.5,1,0,3,1950,117.98299999999999,0
37410000,32,198.80599999999998,590.3795,4,2.25,2,0,3,2002,198.80599999999998,0
43172000,54,189.516,521.7264,4,2.5,2,0,3,2012,189.516,0
45150000,75,267.18039999999996,472.4894,3,3.5,2,0,3,2007,219.244,47.9364
45150000,38,146.78199999999998,107.8569,3,2.5,2,0,3,2008,93.829,52.952999999999996
56760000,32,315.86,482.7084,4,3.5,2,0,3,2012,315.86,0
74820000,118,327.008,629.2117,4,2.5,2.5,0,3,2006,246.185,80.823
55900000,21,205.309,451.58689999999996,4,2.5,2,0,3,2013,205.309,0
43430000,29,259.191,520.4258,4,2.5,2,0,3,2009,259.191,0
28380000,10,134.70499999999998,465.2432,3,2.5,1,0,3,2007,78.036,56.669
33110000,55,150.498,462.642,4,1.75,1,0,4,1947,79.89399999999999,70.604
26316000,55,113.338,100.8894,3,1.5,3,0,3,2007,113.338,0
46956000,21,185.79999999999998,464.5,3,1.75,1,0,4,1921,103.119,82.681
79550000,57,203.451,682.8149999999999,4,2.5,2.5,0,5,1958,203.451,0
46612000,13,176.51,766.425,4,1.75,1,0,4,1955,88.255,88.255
68800000,36,157.93,408.76,3,1,1.5,0,4,1906,157.93,0
53320000,21,235.96599999999998,355.9928,5,2.5,2,0,5,1929,163.504,72.462
15050000,12,108.693,829.1324999999999,2,1,1,2,3,1911,108.693,0
29670000,29,196.94799999999998,1393.7786999999998,3,2.25,2,0,3,1984,196.94799999999998,0
43860000,09,201.593,2458.134,3,1.75,1,0,3,1986,134.70499999999998,66.88799999999999
45580000,24,227.605,1393.6858,4,2.75,1,0,5,1974,227.605,0
13330000,51,65.03,483.08,2,1,1,0,5,1952,65.03,0
22876000,63,165.362,670.1806,3,2.5,1,0,4,1986,130.06,35.302
22119200,71,171.86499999999998,766.425,3,2,1,0,4,1952,106.835,65.03
22790000,82,145.853,530.0874,3,2,1,0,3,1998,145.853,0
32010920,118,119.841,510.95,3,1,1,0,3,1951,91.042,28.799
29025000,68,157.93,679.4706,5,2,1,0,3,1956,92.89999999999999,65.03
50095000,33,107.6711,445.91999999999996,2,1.5,1,0,3,1948,107.6711,0
42071200,22,171.86499999999998,891.8399999999999,3,2.75,1.5,0,5,1965,171.86499999999998,0
34838600,33,78.036,327.1938,2,1,1,0,3,1947,78.036,0
32076022,20,157.001,150.3122,3,2.5,2,0,3,2014,106.835,50.166
26660000,54,97.545,917.4803999999999,3,1,1,0,3,1953,97.545,0
46268000,21,130.06,355.3425,3,1.75,1.5,0,4,1904,102.19,27.869999999999997
120400000,46,236.89499999999998,668.88,3,2.5,2,2,3,1981,236.89499999999998,0
27262000,05,170.936,465.52189999999996,3,2.5,2,0,3,2012,170.936,0
60415000,37,219.244,627.0749999999999,3,1.5,2,0,5,1926,179.297,39.946999999999996
48590000,29,208.096,1362.5643,4,2.5,2,0,4,1989,208.096,0
62178000,20,250.82999999999998,371.97159999999997,4,2.5,2,0,3,2004,250.82999999999998,0
65957700,27,281.48699999999997,2787.6503,3,2.5,1.5,0,4,1992,281.48699999999997,0
58652000,36,170.007,475.64799999999997,3,1.75,1.5,2,5,1903,170.007,0
27950000,61,206.238,561.9521,3,2.5,2,0,4,1990,206.238,0
46698000,55,194.161,709.756,3,2.5,1,0,3,1962,126.344,67.817
45150000,03,148.64,568.548,3,1.75,1.5,0,3,1924,148.64,0
31304000,55,186.72899999999998,801.2624999999999,4,1.75,1,0,4,1957,124.48599999999999,62.242999999999995
33924850,21,77.107,371.59999999999997,2,1,1,0,3,1955,77.107,0
27176000,82,186.72899999999998,671.2954,4,2.5,2,0,3,1995,186.72899999999998,0
29235700,46,97.545,501.8458,3,1,1.5,0,4,1906,97.545,0
41796000,25,199.73499999999999,3664.8120999999996,4,2.5,1,0,3,1978,131.918,67.817
13760000,63,79.89399999999999,1105.51,3,1,1,0,4,1963,79.89399999999999,0
79980000,43,287.99,1909.3736999999999,3,2.5,1,0,3,1954,287.99,0
11954000,49,102.19,1610.3286,3,1,1,0,3,1978,102.19,0
48332000,01,170.007,743.1999999999999,3,1.5,1,0,4,1957,170.007,0
25714000,17,116.125,3195.2954999999997,2,1.75,1,0,4,1950,116.125,0
43946000,54,169.078,453.6307,3,2.5,2,0,3,2005,169.078,0
42914000,60,194.161,3965.8080999999997,3,2,1.5,0,3,1959,194.161,0
30616000,48,195.09,1150.4736,3,3.5,2,0,3,1980,195.09,0
40420000,45,214.599,1302.7367,4,2.5,2,0,3,1991,214.599,0
61490000,33,191.374,524.7921,4,2.25,1,0,5,1941,126.344,65.03
39388000,116,154.214,696.75,3,1,1,0,4,1940,98.47399999999999,55.739999999999995
83076000,30,353.949,744.9651,5,4.5,2,0,3,2008,353.949,0
26272570,29,196.019,947.5799999999999,3,1.75,2,0,4,1966,196.019,0
29240000,51,183.013,345.21639999999996,3,2.25,2,0,3,1997,183.013,0
54446600,34,229.463,3094.0344999999998,4,2.5,2,0,3,1993,229.463,0
26660000,55,137.492,727.4069999999999,3,1,1,0,3,1952,137.492,0
30095700,70,209.6753,939.8693,5,3,1,0,3,2005,126.6227,83.0526
23030800,07,65.03,557.4,2,1,1,0,4,1949,65.03,0
20124000,82,151.427,837.029,4,2,1,0,4,1975,97.545,53.882
63640000,22,318.647,943.5853,4,2.5,2,0,3,2000,318.647,0
52245000,33,206.238,557.4,5,1.75,1.5,0,3,1923,131.918,74.32
19178000,71,124.48599999999999,694.2416999999999,3,1.75,1,0,4,1973,124.48599999999999,0
34400000,21,91.042,197.87699999999998,2,1,1,0,4,1918,79.89399999999999,11.148
68972000,02,239.682,1216.6184,3,2.5,2,0,3,1986,239.682,0
21758000,76,207.167,421.8589,4,2.5,2,0,3,2006,207.167,0
90988000,78,212.74099999999999,1034.6272999999999,4,2,1,0,4,1955,212.74099999999999,0
25800000,03,117.054,769.212,3,1,1,0,3,1946,117.054,0
53750000,02,156.072,1038.622,4,2.75,1,0,4,1966,156.072,0
60802000,30,297.28,657.8249,4,3.25,2,0,3,2004,297.28,0
81700000,13,308.428,710.1276,4,2.5,2,0,3,1995,308.428,0
36120000,82,282.416,2241.0267,4,2.5,2,0,3,1999,282.416,0
42828000,22,210.88299999999998,685.1374999999999,4,2.75,1,0,4,1973,119.841,91.042
38700000,17,270.339,1595.2788,3,2.5,2,0,3,1989,270.339,0
82130000,57,233.179,918.5023,5,2.25,2,0,3,1972,233.179,0
18490000,48,115.196,668.88,2,1,1,0,3,1967,115.196,0
37582000,29,239.682,483.08,3,2.75,2,0,3,2008,239.682,0
66478000,20,229.463,334.44,3,2.75,2,0,3,2007,229.463,0
22091938,41,157.001,466.8225,3,2.5,2,0,3,2003,157.001,0
50955000,09,208.096,1117.7728,4,2.5,1,0,3,1983,208.096,0
21702100,35,153.285,683.0008,3,2,1,0,3,1979,107.764,45.521
31820000,82,251.759,546.252,4,2.5,2,0,3,1998,251.759,0
40054500,01,117.054,961.515,3,1.5,1,0,3,1959,117.054,0
15910000,48,106.835,752.49,3,1,1,0,3,1932,106.835,0
50120800,09,236.89499999999998,709.3844,4,2.75,1,0,3,1986,133.77599999999998,103.119
21070000,63,138.421,643.797,3,1.75,1,0,4,1990,138.421,0
25972000,29,187.658,730.6585,4,1.75,1,0,4,1963,93.829,93.829
38833730,59,122.628,419.90799999999996,2,1,1,1,3,1912,122.628,0
21500000,26,114.267,961.515,3,1,1,0,4,1957,114.267,0
21930000,17,192.303,724.62,4,2.5,2,0,3,1989,192.303,0
16340000,17,101.261,791.5079999999999,3,1,1,0,3,1967,101.261,0
30095700,116,130.06,656.4313999999999,3,1,1,0,3,1957,130.06,0
52718000,37,143.995,447.3135,4,2,1.5,0,3,1909,143.995,0
25800000,55,113.338,1207.7,3,1,1,0,4,1955,113.338,0
39130000,22,173.72299999999998,682.2576,3,2.5,1,0,3,1980,136.563,37.16
28810000,70,199.73499999999999,2831.2203999999997,3,2.25,2,0,3,1991,199.73499999999999,0
16985000,42,91.042,287.061,3,1,1.5,0,3,1903,91.042,0
35475000,02,138.421,787.3275,3,1.5,1,0,4,1963,138.421,0
